Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Merlot,2024,2,4321,16691756.56,12538356.45
Sucursal Centro,Pinot Noir,2024,2,5707,53636262.94,42246283.4
Sucursal Centro,Chardonnay,2024,2,6651,39094963.0,28599194.56
Sucursal Centro,Sauvignon Blanc,2024,2,3654,14406558.79,11112211.03
Sucursal Sur,Cabernet Sauvignon,2024,2,7598,50319311.84,38932753.75
Sucursal Sur,Merlot,2024,2,4209,16383537.22,11161787.31
Sucursal Sur,Pinot Noir,2024,2,6623,62339540.21,37799160.64
Sucursal Sur,Chardonnay,2024,2,6666,38186246.44,29174872.29
Sucursal Sur,Sauvignon Blanc,2024,2,3713,15014122.01,9016869.11
Sucursal Norte,Cabernet Sauvignon,2024,3,6770,40591445.11,32377920.53
Sucursal Norte,Merlot,2024,3,4009,14981908.02,11195605.57
Sucursal Norte,Pinot Noir,2024,3,5816,63221071.97,41054653.05
Sucursal Norte,Chardonnay,2024,3,7095,44335981.26,35164766.43
Sucursal Norte,Sauvignon Blanc,2024,3,3461,14363984.21,9234759.15
Sucursal Centro,Cabernet Sauvignon,2024,3,7219,42922776.42,27002926.76
Sucursal Centro,Merlot,2024,3,4143,13852358.13,10139742.05
Sucursal Centro,Pinot Noir,2024,3,6199,65822944.97,49447032.77
Sucursal Centro,Chardonnay,2024,3,6587,36610855.08,24254455.01
Sucursal Centro,Sauvignon Blanc,2024,3,3293,12790317.0,8400781.35
Sucursal Sur,Cabernet Sauvignon,2024,3,7499,46413249.95,35459790.27
Sucursal Sur,Merlot,2024,3,4108,14903363.06,10786602.14
Sucursal Sur,Pinot Noir,2024,3,5972,63563010.1,45464839.55
Sucursal Sur,Chardonnay,2024,3,6333,35179463.98,25723041.28
Sucursal Sur,Sauvignon Blanc,2024,3,3241,12770293.98,8351693.24
Sucursal Norte,Cabernet Sauvignon,2024,4,7737,45797252.32,34443940.9
Sucursal Norte,Merlot,2024,4,4181,14878297.89,9276041.35
Sucursal Norte,Pinot Noir,2024,4,6569,62875373.45,41535135.1
Sucursal Norte,Chardonnay,2024,4,6566,36902546.35,28432560.02
Sucursal Norte,Sauvignon Blanc,2024,4,3691,14374618.13,8942344.28
Sucursal Centro,Cabernet Sauvignon,2024,4,6962,39266597.91,26907415.48
Sucursal Centro,Merlot,2024,4,4069,15657801.97,11945042.42
Sucursal Centro,Pinot Noir,2024,4,6725,65152125.43,43676387.1
Sucursal Centro,Chardonnay,2024,4,7191,44365942.5,27884891.1
Sucursal Centro,Sauvignon Blanc,2024,4,3473,12598821.57,8257471.7
Sucursal Sur,Cabernet Sauvignon,2024,4,8001,50977583.2,40594738.66
Sucursal Sur,Merlot,2024,4,3720,12338861.21,8778346.91
Sucursal Sur,Pinot Noir,2024,4,5940,61977323.26,48893734.39
Sucursal Sur,Chardonnay,2024,4,5989,33947435.58,21167748.68
Sucursal Sur,Sauvignon Blanc,2024,4,3739,13138518.48,8591570.65
Sucursal Norte,Cabernet Sauvignon,2024,5,6602,44268462.28,31514524.48
Sucursal Norte,Merlot,2024,5,3849,14632080.63,9517714.13
Sucursal Norte,Pinot Noir,2024,5,6633,64891563.08,44543218.03
Sucursal Norte,Chardonnay,2024,5,6686,35141502.97,23316091.15
Sucursal Norte,Sauvignon Blanc,2024,5,3312,12794327.44,8235376.4
Sucursal Centro,Cabernet Sauvignon,2024,5,8021,54663817.91,34297005.3
Sucursal Centro,Merlot,2024,5,4129,13830073.67,9691682.68
Sucursal Centro,Pinot Noir,2024,5,6364,65155654.37,41783239.04
Sucursal Centro,Chardonnay,2024,5,6465,40860543.24,28959441.56
Sucursal Centro,Sauvignon Blanc,2024,5,3168,11044823.0,6923454.03
Sucursal Sur,Cabernet Sauvignon,2024,5,7390,43048226.95,30925745.35
Sucursal Sur,Merlot,2024,5,3923,14154345.19,9636812.9
Sucursal Sur,Pinot Noir,2024,5,5901,62169970.9,45696460.77
Sucursal Sur,Chardonnay,2024,5,5991,32645744.7,25658717.63
Sucursal Sur,Sauvignon Blanc,2024,5,3550,13874155.07,9644465.73
Sucursal Norte,Cabernet Sauvignon,2024,6,7971,51781321.21,33213669.9
Sucursal Norte,Merlot,2024,6,4136,14738737.47,10770918.73
Sucursal Norte,Pinot Noir,2024,6,6121,66808742.55,42694510.0
Sucursal Norte,Chardonnay,2024,6,6076,33269511.07,24840616.94
Sucursal Norte,Sauvignon Blanc,2024,6,3451,12143217.28,9323589.24
Sucursal Centro,Cabernet Sauvignon,2024,6,6964,40928802.67,27376365.98
Sucursal Centro,Merlot,2024,6,3773,14968267.76,10960373.07
Sucursal Centro,Pinot Noir,2024,6,6222,63002989.52,41351387.92
Sucursal Centro,Chardonnay,2024,6,6826,42442864.31,26321786.18
Sucursal Centro,Sauvignon Blanc,2024,6,3361,13340656.0,9713915.2
Sucursal Sur,Cabernet Sauvignon,2024,6,8042,50452931.52,34821685.33
Sucursal Sur,Merlot,2024,6,3897,13864693.55,9932958.45
Sucursal Sur,Pinot Noir,2024,6,6014,63090495.74,39298080.21
Sucursal Sur,Chardonnay,2024,6,6634,35404527.33,23488312.75
Sucursal Sur,Sauvignon Blanc,2024,6,3323,11793058.35,8728784.12
Sucursal Norte,Cabernet Sauvignon,2024,7,7621,46432386.07,27947714.94
Sucursal Norte,Merlot,2024,7,4012,13240002.56,8286930.15
Sucursal Norte,Pinot Noir,2024,7,6635,64592097.6,43691425.47
Sucursal Norte,Chardonnay,2024,7,7034,43120449.26,29235706.15
Sucursal Norte,Sauvignon Blanc,2024,7,3470,13141053.45,8642075.44
Sucursal Centro,Cabernet Sauvignon,2024,7,7921,47710090.37,34452263.99
Sucursal Centro,Merlot,2024,7,4092,16222504.99,10942649.92
Sucursal Centro,Pinot Noir,2024,7,6040,62334569.28,43172250.38
Sucursal Centro,Chardonnay,2024,7,6597,35069830.35,22578893.1
Sucursal Centro,Sauvignon Blanc,2024,7,3420,11771438.17,8495618.24
Sucursal Sur,Cabernet Sauvignon,2024,7,7633,48267112.84,35621225.45
Sucursal Sur,Merlot,2024,7,3680,12615008.83,8823810.78
Sucursal Sur,Pinot Noir,2024,7,6187,67942942.83,47565009.55
Sucursal Sur,Chardonnay,2024,7,6262,33488631.6,21292028.83
Sucursal Sur,Sauvignon Blanc,2024,7,3479,14044461.45,10921562.51
Sucursal Norte,Cabernet Sauvignon,2024,8,6933,41712074.12,32088463.67
Sucursal Norte,Merlot,2024,8,3770,14030426.94,10220188.94
Sucursal Norte,Pinot Noir,2024,8,6456,60114434.75,41881786.26
Sucursal Norte,Chardonnay,2024,8,6383,33619270.18,25042315.57
Sucursal Norte,Sauvignon Blanc,2024,8,3592,13066163.95,8927089.16
Sucursal Centro,Cabernet Sauvignon,2024,8,7844,52395988.44,36276740.27
Sucursal Centro,Merlot,2024,8,3930,13754860.29,9120623.62
Sucursal Centro,Pinot Noir,2024,8,6618,63839017.27,49599254.84
Sucursal Centro,Chardonnay,2024,8,6577,36155996.47,22745654.71
Sucursal Centro,Sauvignon Blanc,2024,8,3766,13203685.17,8615422.01
Sucursal Sur,Cabernet Sauvignon,2024,8,7481,46018789.35,34601156.04
Sucursal Sur,Merlot,2024,8,4301,14378542.3,9103798.61
Sucursal Sur,Pinot Noir,2024,8,6138,64524100.35,43373994.22
Sucursal Sur,Chardonnay,2024,8,7122,44857442.08,33900891.87
Sucursal Sur,Sauvignon Blanc,2024,8,3398,12749796.36,9784728.69
Sucursal Norte,Cabernet Sauvignon,2024,9,7098,45606633.22,35771243.83
Sucursal Norte,Merlot,2024,9,4151,15885797.47,11601971.32
Sucursal Norte,Pinot Noir,2024,9,6409,60751451.37,41116752.21
Sucursal Norte,Chardonnay,2024,9,6085,36899861.21,24306769.56
Sucursal Norte,Sauvignon Blanc,2024,9,3158,11515730.45,7469197.01
Sucursal Centro,Cabernet Sauvignon,2024,9,6985,46415133.4,32882420.44
Sucursal Centro,Merlot,2024,9,4028,15419633.49,10046754.9
Sucursal Centro,Pinot Noir,2024,9,6231,66014970.71,49162203.97
Sucursal Centro,Chardonnay,2024,9,6685,41337351.33,26836803.54
Sucursal Centro,Sauvignon Blanc,2024,9,3702,13976035.28,9439385.38
Sucursal Sur,Cabernet Sauvignon,2024,9,7281,48205331.54,29989979.61
Sucursal Sur,Merlot,2024,9,4261,14276987.12,11301328.5
Sucursal Sur,Pinot Noir,2024,9,5781,60807340.54,42592448.69
Sucursal Sur,Chardonnay,2024,9,7117,43315705.54,31056944.45
Sucursal Sur,Sauvignon Blanc,2024,9,3413,13213862.15,8225169.85
Sucursal Norte,Cabernet Sauvignon,2024,10,6677,43450969.79,27267183.58
Sucursal Norte,Merlot,2024,10,3818,12940591.63,10122146.53
Sucursal Norte,Pinot Noir,2024,10,6717,68515839.51,47472335.83
Sucursal Norte,Chardonnay,2024,10,7119,38162554.71,28051049.32
Sucursal Norte,Sauvignon Blanc,2024,10,3312,12652877.12,9787043.15
Sucursal Centro,Cabernet Sauvignon,2024,10,6600,40847352.48,25992070.0
Sucursal Centro,Merlot,2024,10,3731,14583649.9,10632424.98
Sucursal Centro,Pinot Noir,2024,10,5708,61422504.73,46508227.43
Sucursal Centro,Chardonnay,2024,10,6395,38134193.53,28137245.77
Sucursal Centro,Sauvignon Blanc,2024,10,3408,14116372.91,8650621.91
Sucursal Sur,Cabernet Sauvignon,2024,10,7192,44096068.81,34252441.96
Sucursal Sur,Merlot,2024,10,4247,14029172.93,9008481.69
Sucursal Sur,Pinot Noir,2024,10,6086,65095522.78,48728701.05
Sucursal Sur,Chardonnay,2024,10,7043,40705480.14,27514751.68
Sucursal Sur,Sauvignon Blanc,2024,10,3717,13121704.54,8173730.29
Sucursal Norte,Cabernet Sauvignon,2024,11,6862,41763687.64,31348206.33
Sucursal Norte,Merlot,2024,11,3678,12762574.54,8699539.82
Sucursal Norte,Pinot Noir,2024,11,5787,54653495.5,40093062.62
Sucursal Norte,Chardonnay,2024,11,6526,41569006.54,25009546.99
Sucursal Norte,Sauvignon Blanc,2024,11,3620,14306192.2,9704129.34
Sucursal Centro,Cabernet Sauvignon,2024,11,7123,46727694.25,36627944.63
Sucursal Centro,Merlot,2024,11,3645,13441603.22,9346102.35
Sucursal Centro,Pinot Noir,2024,11,6094,60639897.53,48398765.63
Sucursal Centro,Chardonnay,2024,11,6766,35632931.98,28486404.03
Sucursal Centro,Sauvignon Blanc,2024,11,3668,13334514.21,10567901.5
Sucursal Sur,Cabernet Sauvignon,2024,11,7692,44982537.83,29704179.55
Sucursal Sur,Merlot,2024,11,4235,14425044.6,10147400.51
Sucursal Sur,Pinot Noir,2024,11,6798,71521989.64,53625198.56
Sucursal Sur,Chardonnay,2024,11,6046,33654428.13,23091284.41
Sucursal Sur,Sauvignon Blanc,2024,11,3608,14674888.92,9869179.68
Sucursal Norte,Cabernet Sauvignon,2024,12,6825,40570011.9,25907888.27
Sucursal Norte,Merlot,2024,12,3679,13867547.19,10071737.62
Sucursal Norte,Pinot Noir,2024,12,6347,67629712.7,52230178.71
Sucursal Norte,Chardonnay,2024,12,5962,36022276.93,28020017.17
Sucursal Norte,Sauvignon Blanc,2024,12,3523,14459301.29,11489541.73
Sucursal Centro,Cabernet Sauvignon,2024,12,6659,43352941.08,33397855.78
Sucursal Centro,Merlot,2024,12,3627,13551584.56,10340710.49
Sucursal Centro,Pinot Noir,2024,12,6366,61566758.23,43170375.04
Sucursal Centro,Chardonnay,2024,12,6880,37341702.96,25724898.03
Sucursal Centro,Sauvignon Blanc,2024,12,3714,14133226.96,9326649.03
Sucursal Sur,Cabernet Sauvignon,2024,12,7528,44284136.83,33886360.77
Sucursal Sur,Merlot,2024,12,4191,13962054.45,10620651.28
Sucursal Sur,Pinot Noir,2024,12,6449,66600158.11,49246008.71
Sucursal Sur,Chardonnay,2024,12,7031,44725146.92,31898939.54
Sucursal Sur,Sauvignon Blanc,2024,12,3540,13884293.08,8864610.59
